url,title,product,author,votes
https://community.conga.com/s/ideadetail?id=087Dm0000008ONoIAM,User wants the flexibility to customize the Watermark in Conga CLM,Conga CLM (fka Apttus CLM),Asha Nair,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0LIAU,Flow based Custom pricing fields,Pricing & Promotions,Piyush Jain,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWrIAM,Contract Inactivity Reminder,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ON3IAM,BATCH limit increase from 200 to 1 thousand record for consolidated output,Conga Composer,Angelie Camasis,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcyIAE,Allow searching for multiple assets using logical operators and comma separated values on Installed Products page,Conga Subscription Management (fka Asset Based Ordering),Jai Patel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OkSIAU,OOTB Configuration of A-CLM Landing page in Lightning,Conga CLM (fka Apttus CLM),Landon Bell,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OuaIAE,Activity usage report sent automatically to users on a monthly basis,Conga Composer,Nathan Kirwood,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ON2IAM,Update pop-up field (Attachment file Type)after generating document,Conga Composer,Angelie Camasis,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ot7IAE,Proposal Attachment Sort Order,Conga Collaborate,Michael Overman TS,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3lIAE,Expiration date should follow reminder dates,Conga Sign,Tiffany Chiu,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3kIAE,Schedule Transaction Sending,Conga Sign,Tiffany Chiu,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OwTIAU,Need the ability to hide the page that is shown after DocuSign request is sent,Conga CLM (fka Apttus CLM),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3jIAE,Access links to signing documents,Conga Sign,Tiffany Chiu,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3iIAE,Allow mass sending and signing,Conga Sign,Tiffany Chiu,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P3hIAE,Separate multiple documents for signing when selected in Conga Sign,Conga Sign,Tiffany Chiu,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P3gIAE,Connect Conga Email Templates to Conga Sign Outgoing Messages,Conga Composer,Tiffany Chiu,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3fIAE,Merge Tags in Outgoing Conga Sign Message,Conga Sign,Tiffany Chiu,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P3eIAE,Outgoing Message Templates with Conga Sign documents,Conga Sign,Tiffany Chiu,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OerIAE,CPQ Favorite Configurations filters behavior should be same as filters elsewhere in catalog,Catalog,Jarkko Vainio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OeqIAE,"CPQ Favorite Configurations, information about configuration needed",Catalog,Jarkko Vainio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OVfIAM,Get a return email receipt when the customer opens the email.,Conga Composer,Christine Alcansado,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oy5IAE,Some of the custom field values for Line Items are not carried over from Config Cart to Pricing Cart in Split Cart,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Shital Patil,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OboIAE,Embed Conga Sign process in Visualforce Page/Web Page,Conga Sign,"Frank Emerson, PMP, CSM",1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWqIAM,I would like the ability to change the name of a conga document AFTER signing is complete and it attaches to the Salesforce Files.,Conga Sign,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdVIAU,Change duration times to single format,Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdUIAU,"""Request submitted on"" field to be added to normal reporting selection",Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdTIAU,Improve column search functionality in elastic search results,Conga Contracts,Jake Teixeira,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OdSIAU,"Add ""GET"" for requests using the API",Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P4QIAU,CPQ Admin: Show Product Description for Option products (hover over) on Structure tab of a bundle,Quoting,Vaibhav Kothari,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OLDIA2,Support Bank IDs,Conga Sign,Amy Reams,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OmrIAE,Stop allowing running users to be disabled without warning,Conga Composer,Lisa Jackson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdRIAU,Would like to be able to send attachments through messaging feature larger than 10mb,Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWPIA2,Add the ability to save a draft on Conga Email Template Screen,Conga Composer,Colton Lederer,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P44IAE,Flow - Events Creation,Conga Contracts,Tracey Parks,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P43IAE,USERS Reporting,Conga Contracts,Tracey Parks,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OnpIAE,Open edit / view hyperlink (in action column) in same tab.,Conga Grid,Manish Singh,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3RIAU,Query Selection function,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJQIA2,Auto Replacement of Product used in Constraint Rule Condition when using Replacement Action,Configuration,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3QIAU,ability to add people contact within a contract request,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONnIAM,"Termination Process - Generate , Approvals, Signature",Conga CLM (fka Apttus CLM),Asha Nair,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONmIAM,Amendment Process - Fields from parent agreement fields to be displayed for comparison,Conga CLM (fka Apttus CLM),Asha Nair,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OVeIAM,Add a merge filed function in Business Unit,Conga Sign,Christine Alcansado,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ4IAM,Discount by Net Adjustment %,Pricing & Promotions,Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ3IAM,Multiple Adjustment Popup Should Show Adjustment Percentages,Pricing & Promotions,Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ2IAM,Show Multiple Adjustment Popup When Audit is On,Pricing & Promotions,Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ1IAM,Display Line Item Promotion Benefit Quantity,Pricing & Promotions,Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ0IAM,Adjust Quantity Promotion Benefit,Pricing & Promotions,Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OIzIAM,Fast Product Entry (Keyboard based),Catalog,Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OIyIAM,Every X Get X Promo for Product Groups (Quantity Promos),Pricing & Promotions,Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OIxIAM,CPQ Admin Custom Field Support for Price Rulesets/Rules,Pricing & Promotions,Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0KIAU,Show Product list in Favorite configuration,Catalog,Piyush Jain,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0JIAU,Disable Add to Cart for Favorites,Catalog,Piyush Jain,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTtIAM,Conga Sign should send most recent version for Saleforce File Versions (ContentVersions) Created on Same Day,Conga Sign,Casey Shockley,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OtgIAE,Auto Map contact status to SFDC Integration.,Conga Contract Intelligence (fka Contract Wrangler),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OtfIAE,AI Enhancement to the Docusign Integration,Conga Contract Intelligence (fka Contract Wrangler),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Og3IAE,We want to Replace a product with multiple products/single product,Quoting,Jinay Panchal,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiaIAE,Modify All previlege and its impacts for approval related objects,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Kalyanakrishnan Mohan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OypIAE,Related Pricing on Large (Smart) Carts,Pricing & Promotions,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OteIAE,AI to Scan and flag nontypical Docs before wrangling begins,Conga Contract Intelligence (fka Contract Wrangler),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ON1IAM,Grid Additional function/Option relating to Account Team,Conga Grid,Angelie Camasis,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OuZIAU,Copy/paste number formatting from Excel to Grid,Conga Grid,Nathan Kirwood,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OkRIAU,Conga CLM package can have support to all the languages based on customers regions.,Conga CLM (fka Apttus CLM),Kumar Chavda,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OOjIAM,Navigation via Itemized Options inside Child Bundle should be available,Configuration,Bhaumik Mehta,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ObxIAE,Additional page while making quote primary has to be meaningful,Quoting,Govind Gokul,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OwSIAU,"Need ability to configure visibility of 'Add more' document action in ""Send for Review"" and ""Send for Signatures""",Conga CLM (fka Apttus CLM),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OuYIAU,Use same signer more than once in a transaction,Conga Sign,Nathan Kirwood,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P1QIAU,Good to have the Flexibility to make the Attachments mandatory with the Submit With Attachment flow,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Ritesh Darji,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P1PIAU,Good to have an ability to hide Submit button from the PreviewSubmitApprovals VF page,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Ritesh Darji,4 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P2RIAU,Installed Products page : Basic Search only works on Product field,Conga Subscription Management (fka Asset Based Ordering),Swapnil Bhandarkar,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3PIAU,Company  Category,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiTIAU,Separate approval comment box to be for each product needing an approval,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Kalpesh Valera,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OwuIAE,Termination Process,Conga CLM (fka Apttus CLM),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OwtIAE,Amendment Process - Fields from parent agreement fields to be displayed for comparison,Conga CLM (fka Apttus CLM),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OO0IAM,Batch Task On Grid Vs Salesforce Action,Conga Grid,Atta Mmorosa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3OIAU,Add Term Type within list admin,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ObOIAU,Enhance Ability to Update Responsibilities on a Contract,Conga Contracts,Emma Galvin,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdQIAU,Show User and Date history for Flow Templates,Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ot6IAE,Fixed signing locations regardless of number of signers,Conga Sign,Michael Overman TS,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ObNIAU,Mass Selection of Contracts to Start a Workflow on Multiple Profiles,Conga Contracts,Emma Galvin,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Op5IAE,Ability to add text in the footer of the Sign email,Conga Sign,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OviIAE,Conga Sign to have the ability to reassign signatories,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0uIAE,API to create Ramps,Conga Digital/E-Commerce,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ok0IAE,Allow the Contract Agreement  Name field Display Format to be changed,Conga Contracts for salesforce,Kevin Singleton,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0tIAE,Visual Summary of CLM/CPQ lifecycle on a timeline.,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OuXIAU,Add dynamic hyperlink to Conga Sign email,Conga Sign,Nathan Kirwood,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008ONYIA2,XAC should give ability to sort repeat section based on some fields,X-Author for Contracts,Anubhav Jain,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OwDIAU,Asset Line Items should be Versioned,Conga Subscription Management (fka Asset Based Ordering),Sachin Behl,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P2QIAU,"SCPQ - Add an ""Is Optional"" flag on the Related Line Item object","Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Swapnil Bhandarkar,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Om6IAE,Allow Click to Dial within Grid,Conga Grid,Lindsey Covington,3 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OVzIAM,Allow a new value to be trued-up to a picklist field,Conga Contracts for salesforce,Chris Shelor,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWpIAM,I would like to be able to have a copy of the executed agreements automatically forwarded to the requestor once the executed document is uploaded and the contract is active.,Conga Contracts,Corey Purdy,1 Vote
